EVENT_DATE,EVENT_TYPE,COUNTRY,LOCATION,LATITUDE,LONGITUDE,FATALITIES
25-Mar-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
25-Mar-22,Explosions/Remote violence,Ukraine,Maksymilianivka,47.975,37.393,1
25-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,6
25-Mar-22,Explosions/Remote violence,Ukraine,Shedrysheve,48.982,38.492,1
25-Mar-22,Explosions/Remote violence,Ukraine,Bila Tserkva,49.809,30.112,0
25-Mar-22,Explosions/Remote violence,Ukraine,Ozershchyna,50.581,29.755,0
25-Mar-22,Explosions/Remote violence,Ukraine,Nalyvaikivka,50.484,29.712,0
25-Mar-22,Explosions/Remote violence,Ukraine,Vasylkiv,50.187,30.314,0
25-Mar-22,Explosions/Remote violence,Ukraine,Nova Buda,50.67,28.976,0
25-Mar-22,Explosions/Remote violence,Ukraine,Vinnytsia,49.23,28.466,0
25-Mar-22,Explosions/Remote violence,Ukraine,Dmytrivka,50.46,30.176,0
25-Mar-22,Explosions/Remote violence,Ukraine,Zolote,48.693,38.514,0
25-Mar-22,Explosions/Remote violence,Ukraine,Sanzhiika,46.235,30.608,0
25-Mar-22,Explosions/Remote violence,Ukraine,Berdiansk,46.759,36.785,0
25-Mar-22,Battles,Ukraine,Zaporizhia,47.848,35.16,0
25-Mar-22,Explosions/Remote violence,Ukraine,Marinka,47.943,37.505,0
25-Mar-22,Battles,Ukraine,Nemishayeve,50.566,30.097,0
25-Mar-22,Battles,Ukraine,Konotop,51.24,33.203,2
25-Mar-22,Battles,Ukraine,Brovary,50.518,30.807,0
25-Mar-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
25-Mar-22,Battles,Ukraine,Donetsk,48.015,37.801,1
25-Mar-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,1
25-Mar-22,Explosions/Remote violence,Ukraine,Shakhta Trudovskaya,47.951,37.549,0
25-Mar-22,Explosions/Remote violence,Ukraine,Mykhaylivka,48.244,37.975,0
25-Mar-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
25-Mar-22,Explosions/Remote violence,Ukraine,Volodymyrivka,47.726,37.401,0
25-Mar-22,Explosions/Remote violence,Ukraine,Ozeryanivka,48.274,37.972,0
25-Mar-22,Explosions/Remote violence,Ukraine,Pavlopil,47.266,37.779,0
25-Mar-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
25-Mar-22,Explosions/Remote violence,Ukraine,Huliaipole,47.664,36.256,0
25-Mar-22,Explosions/Remote violence,Ukraine,Orikhiv,47.567,35.786,0
25-Mar-22,Explosions/Remote violence,Ukraine,Zelenyy Hay,47.239,31.569,0
25-Mar-22,Battles,Ukraine,Novovorontsovka,47.5,33.917,0
25-Mar-22,Explosions/Remote violence,Ukraine,Hirske,48.735,38.495,0
25-Mar-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
25-Mar-22,Explosions/Remote violence,Ukraine,Donetsk,48.015,37.801,0
25-Mar-22,Strategic developments,Ukraine,Mykolaiv,46.967,32.018,0
25-Mar-22,Battles,Ukraine,Slavutych,51.52,30.734,0
25-Mar-22,Explosions/Remote violence,Ukraine,Novotoshkivske,48.723,38.635,0
25-Mar-22,Explosions/Remote violence,Ukraine,Bashtanka,47.407,32.439,0
25-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
25-Mar-22,Explosions/Remote violence,Ukraine,Chuhuiv,49.836,36.688,0
25-Mar-22,Protests,Ukraine,Kyiv - Shevchenkivskyi,50.465,30.465,0
25-Mar-22,Battles,Ukraine,Romanivka,50.489,30.259,0
25-Mar-22,Violence against civilians,Ukraine,Chernihiv,51.505,31.285,0
25-Mar-22,Explosions/Remote violence,Ukraine,Berdychiv,49.899,28.602,0
25-Mar-22,Explosions/Remote violence,Ukraine,Vyshevychi,50.628,29.399,0
25-Mar-22,Explosions/Remote violence,Ukraine,Okhtyrka,50.31,34.899,0
25-Mar-22,Violence against civilians,Ukraine,Stara Zburivka,46.471,32.419,0
25-Mar-22,Violence against civilians,Ukraine,Nova Zburivka,46.455,32.453,0
25-Mar-22,Strategic developments,Ukraine,Kyiv,50.45,30.522,0
25-Mar-22,Violence against civilians,Ukraine,Snovsk,51.819,31.945,0
25-Mar-22,Battles,Ukraine,Vilkhivka,49.987,36.51,6
25-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
25-Mar-22,Explosions/Remote violence,Ukraine,Malyy Vystorop,50.632,34.807,1
25-Mar-22,Violence against civilians,Ukraine,Verbove,48.064,35.319,0
26-Mar-22,Strategic developments,Turkey,Coast of Sariyer,41.24,29.128,0
26-Mar-22,Violence against civilians,Ukraine,Mariupol,47.13,37.571,0
26-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,0
26-Mar-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
26-Mar-22,Battles,Ukraine,Krasnohorivka,48.006,37.51,0
26-Mar-22,Battles,Ukraine,Marinka,47.943,37.505,1
26-Mar-22,Battles,Ukraine,Lukyanivka,50.493,31.376,1
26-Mar-22,Explosions/Remote violence,Ukraine,Boyarka,50.317,30.298,0
26-Mar-22,Protests,Ukraine,Slavutych,51.52,30.734,3
26-Mar-22,Explosions/Remote violence,Ukraine,Lysychansk,48.905,38.435,0
26-Mar-22,Battles,Ukraine,Popasna,48.633,38.378,0
26-Mar-22,Explosions/Remote violence,Ukraine,Lviv,49.841,24.03,0
26-Mar-22,Explosions/Remote violence,Ukraine,Dubno,50.417,25.734,0
26-Mar-22,Battles,Ukraine,Trostianets,50.485,34.966,0
26-Mar-22,Strategic developments,Ukraine,Lutsk,50.759,25.342,0
26-Mar-22,Strategic developments,Ukraine,Lutsk,50.759,25.342,0
26-Mar-22,Battles,Ukraine,Huliaipole,47.664,36.256,10
26-Mar-22,Battles,Ukraine,Malynivka,47.672,36.476,0
26-Mar-22,Battles,Ukraine,Poltavka,47.717,36.489,0
26-Mar-22,Violence against civilians,Ukraine,Balakliia,49.461,36.853,0
26-Mar-22,Explosions/Remote violence,Ukraine,Shevchenkove,50.413,30.258,0
26-Mar-22,Explosions/Remote violence,Ukraine,Irpin,50.522,30.251,0
26-Mar-22,Explosions/Remote violence,Ukraine,Chudniv,50.052,28.118,0
26-Mar-22,Explosions/Remote violence,Ukraine,Tarasivka,50.622,31.006,0
26-Mar-22,Battles,Ukraine,Izium,49.209,37.248,0
26-Mar-22,Explosions/Remote violence,Ukraine,Bucha,50.544,30.212,0
26-Mar-22,Explosions/Remote violence,Ukraine,Petropavlivska Borschahivka,50.437,30.346,0
26-Mar-22,Strategic developments,Ukraine,Toshkivka,48.781,38.577,0
26-Mar-22,Explosions/Remote violence,Ukraine,Trebukhiv,50.484,30.903,0
26-Mar-22,Strategic developments,Ukraine,Rubizhne,49.012,38.38,0
26-Mar-22,Strategic developments,Ukraine,Korosten,50.959,28.638,0
26-Mar-22,Violence against civilians,Ukraine,Slavutych,51.52,30.734,0
26-Mar-22,Explosions/Remote violence,Ukraine,Mykolaiv,46.967,32.018,0
26-Mar-22,Explosions/Remote violence,Ukraine,Berdychiv,49.899,28.602,0
26-Mar-22,Battles,Ukraine,Slavutych,51.52,30.734,0
26-Mar-22,Explosions/Remote violence,Ukraine,Lukyanivka,50.493,31.376,0
26-Mar-22,Battles,Ukraine,Chernihiv,51.505,31.285,10
26-Mar-22,Explosions/Remote violence,Ukraine,Andriivka,50.551,29.832,0
26-Mar-22,Strategic developments,Ukraine,Zaporizhia,47.848,35.16,0
26-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
26-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
26-Mar-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
26-Mar-22,Battles,Ukraine,Verkhnyotoretske,48.214,37.88,0
26-Mar-22,Explosions/Remote violence,Ukraine,Makiivka,48.046,37.969,0
26-Mar-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
26-Mar-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
26-Mar-22,Explosions/Remote violence,Ukraine,Ozeryanivka,48.274,37.972,0
26-Mar-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
26-Mar-22,Battles,Ukraine,Novomykhaylivka,47.854,37.484,0
26-Mar-22,Battles,Ukraine,Zalizna Balka,48.32,37.922,0
26-Mar-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
26-Mar-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
26-Mar-22,Strategic developments,Ukraine,Rovenky,48.082,39.371,0
26-Mar-22,Explosions/Remote violence,Ukraine,Nizhyn,51.048,31.887,0
26-Mar-22,Explosions/Remote violence,Ukraine,Rubizhne,49.012,38.38,0
26-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
26-Mar-22,Battles,Ukraine,Vuhledar,47.779,37.248,0
26-Mar-22,Battles,Ukraine,Rudnytske,50.472,31.36,0
26-Mar-22,Explosions/Remote violence,Ukraine,Ivanivka,51.38,31.291,0
26-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,5
26-Mar-22,Battles,Ukraine,Novotroitske,47.716,37.592,0
26-Mar-22,Battles,Ukraine,Synychene,49.107,37.376,0
26-Mar-22,Battles,Ukraine,Kamyanka,49.125,37.301,0
26-Mar-22,Battles,Ukraine,Sukha Kamyanka,49.089,37.347,0
26-Mar-22,Battles,Ukraine,Boromlia,50.619,34.967,0
26-Mar-22,Explosions/Remote violence,Ukraine,Severodonetsk,48.947,38.491,0
26-Mar-22,Violence against civilians,Ukraine,Irpin,50.522,30.251,2
26-Mar-22,Explosions/Remote violence,Ukraine,Kyiv,50.45,30.522,0
26-Mar-22,Explosions/Remote violence,Ukraine,Huliaipole,47.664,36.256,0
26-Mar-22,Explosions/Remote violence,Ukraine,Barvinkove,48.903,37.019,5
26-Mar-22,Explosions/Remote violence,Ukraine,Lozova,48.889,36.318,0
26-Mar-22,Explosions/Remote violence,Ukraine,Novovorontsovka,47.5,33.917,0
26-Mar-22,Battles,Ukraine,Konotop,51.24,33.203,0
26-Mar-22,Battles,Ukraine,Sumy,50.922,34.8,0
26-Mar-22,Battles,Ukraine,Okhtyrka,50.31,34.899,0
26-Mar-22,Violence against civilians,Ukraine,Verkhnia Krynytsia,47.49,35.28,0
26-Mar-22,Violence against civilians,Ukraine,Zaporizhia,47.848,35.16,0
26-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
27-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
27-Mar-22,Battles,Ukraine,Krasnohorivka,48.006,37.51,0
27-Mar-22,Violence against civilians,Ukraine,Shevelivka,49.346,36.748,3
27-Mar-22,Explosions/Remote violence,Ukraine,Izium,49.209,37.248,0
27-Mar-22,Protests,Ukraine,Kakhovka,46.814,33.487,0
27-Mar-22,Battles,Ukraine,Chornobaivka,46.697,32.553,0
27-Mar-22,Protests,Ukraine,Kherson,46.656,32.618,0
27-Mar-22,Battles,Ukraine,Lukyanivka,50.493,31.376,0
27-Mar-22,Battles,Ukraine,Rudnytske,50.472,31.36,0
27-Mar-22,Battles,Ukraine,Popasna,48.633,38.378,0
27-Mar-22,Battles,Ukraine,Rubizhne,49.012,38.38,0
27-Mar-22,Battles,Ukraine,Severodonetsk,48.947,38.491,0
27-Mar-22,Strategic developments,Ukraine,Mykolayiv,49.524,23.985,0
27-Mar-22,Explosions/Remote violence,Ukraine,Veselyanka,47.683,35.368,0
27-Mar-22,Battles,Ukraine,Irpin,50.522,30.251,0
27-Mar-22,Battles,Ukraine,Oleksandrivka,47.69,31.279,0
27-Mar-22,Battles,Ukraine,Kyiv,50.45,30.522,1
27-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
27-Mar-22,Battles,Ukraine,Stanislav,46.579,32.15,2
27-Mar-22,Strategic developments,Ukraine,Mariupol,47.13,37.571,0
27-Mar-22,Strategic developments,Ukraine,Luhansk,48.567,39.317,0
27-Mar-22,Battles,Ukraine,Lysychansk,48.905,38.435,0
27-Mar-22,Battles,Ukraine,Novovorontsovka,47.5,33.917,0
27-Mar-22,Strategic developments,Ukraine,Rubizhne,49.012,38.38,0
27-Mar-22,Strategic developments,Ukraine,Simferopol,44.95,34.102,0
27-Mar-22,Explosions/Remote violence,Ukraine,Shyroka Balka,48.303,37.931,0
27-Mar-22,Explosions/Remote violence,Ukraine,Shakhta imeni Gagarina,48.343,37.942,0
27-Mar-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
27-Mar-22,Explosions/Remote violence,Ukraine,Dolomytne,48.416,38.135,0
27-Mar-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
27-Mar-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
27-Mar-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
27-Mar-22,Explosions/Remote violence,Ukraine,Velyka Oleksandrivka,47.32,33.304,1
27-Mar-22,Explosions/Remote violence,Ukraine,Borivske,48.871,38.56,1
27-Mar-22,Protests,Ukraine,Nova Kakhovka,46.754,33.349,0
27-Mar-22,Explosions/Remote violence,Ukraine,Vyshneve,50.389,30.37,0
27-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
27-Mar-22,Explosions/Remote violence,Ukraine,Logvinovo,48.38,38.347,0
27-Mar-22,Explosions/Remote violence,Ukraine,Verkhnyotoretske,48.214,37.88,0
27-Mar-22,Explosions/Remote violence,Ukraine,Svitlodarsk,48.438,38.224,0
27-Mar-22,Battles,Ukraine,Novotroitske,47.716,37.592,0
27-Mar-22,Explosions/Remote violence,Ukraine,Pisky,48.067,37.666,0
27-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
27-Mar-22,Battles,Ukraine,Izium,49.209,37.248,0
27-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,0
27-Mar-22,Explosions/Remote violence,Ukraine,Troitske,48.534,38.4,0
27-Mar-22,Violence against civilians,Ukraine,Sumy,50.922,34.8,1
27-Mar-22,Explosions/Remote violence,Ukraine,Kryvyi Rih,47.909,33.393,0
27-Mar-22,Strategic developments,Ukraine,Mariupol,47.13,37.571,0
27-Mar-22,Strategic developments,Ukraine,Henichesk,46.176,34.803,0
27-Mar-22,Explosions/Remote violence,Ukraine,Velyka Novosilka,47.845,36.835,1
27-Mar-22,Explosions/Remote violence,Ukraine,Odesa,46.464,30.739,0
27-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
27-Mar-22,Battles,Ukraine,Husarivka,49.358,36.797,0
27-Mar-22,Explosions/Remote violence,Ukraine,Stepanky,49.972,36.509,3
28-Mar-22,Strategic developments,Turkey,Coast of Demirkoy,41.852,28.098,0
28-Mar-22,Strategic developments,Romania,Coast of Constanta,44.156,28.948,0
28-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,1
28-Mar-22,Battles,Ukraine,Snovsk,51.819,31.945,0
28-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,0
28-Mar-22,Battles,Ukraine,Verkhnyotoretske,48.214,37.88,0
28-Mar-22,Battles,Ukraine,Kamyanka,49.125,37.301,0
28-Mar-22,Battles,Ukraine,Sukha Kamyanka,49.089,37.347,0
28-Mar-22,Explosions/Remote violence,Ukraine,Oskil,49.175,37.427,7
28-Mar-22,Battles,Ukraine,Topolske,49.131,37.234,0
28-Mar-22,Battles,Ukraine,Chornobaivka,46.697,32.553,0
28-Mar-22,Battles,Ukraine,Irpin,50.522,30.251,0
28-Mar-22,Battles,Ukraine,Popasna,48.633,38.378,0
28-Mar-22,Battles,Ukraine,Rubizhne,49.012,38.38,1
28-Mar-22,Explosions/Remote violence,Ukraine,Severodonetsk,48.947,38.491,2
28-Mar-22,Strategic developments,Ukraine,Odesa,46.464,30.739,0
28-Mar-22,Explosions/Remote violence,Ukraine,Zhytomyr,50.265,28.677,0
28-Mar-22,Battles,Ukraine,Makariv,50.464,29.811,0
28-Mar-22,Violence against civilians,Ukraine,Henichesk,46.176,34.803,0
28-Mar-22,Battles,Ukraine,Novhorodske,48.332,37.837,0
28-Mar-22,Explosions/Remote violence,Ukraine,Kryvyi Rih,47.909,33.393,0
28-Mar-22,Explosions/Remote violence,Ukraine,Nizhyn,51.048,31.887,0
28-Mar-22,Strategic developments,Ukraine,Luhansk,48.567,39.317,0
28-Mar-22,Explosions/Remote violence,Ukraine,Dubno,50.417,25.734,0
28-Mar-22,Protests,Ukraine,Enerhodar,47.499,34.657,0
28-Mar-22,Battles,Ukraine,Mala Rohan,49.938,36.491,0
28-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
28-Mar-22,Explosions/Remote violence,Ukraine,Dokuchaevsk,47.749,37.678,0
28-Mar-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
28-Mar-22,Explosions/Remote violence,Ukraine,Shyroka Balka,48.303,37.931,0
28-Mar-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
28-Mar-22,Explosions/Remote violence,Ukraine,Mykhaylivka,48.244,37.975,0
28-Mar-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
28-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Kyivskyi,47.986,37.862,0
28-Mar-22,Explosions/Remote violence,Ukraine,Spartak,48.079,37.764,0
28-Mar-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
28-Mar-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
28-Mar-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
28-Mar-22,Strategic developments,Ukraine,Berdiansk,46.759,36.785,0
28-Mar-22,Battles,Ukraine,Lysychansk,48.905,38.435,0
28-Mar-22,Battles,Ukraine,Motyzhyn,50.382,29.926,0
28-Mar-22,Battles,Ukraine,Lisne,50.445,30.112,0
28-Mar-22,Battles,Ukraine,Kapitanivka,50.44,30.204,0
28-Mar-22,Battles,Ukraine,Dmytrivka,50.46,30.176,0
28-Mar-22,Violence against civilians,Ukraine,Trostianets,50.485,34.966,1
28-Mar-22,Violence against civilians,Ukraine,Chernihiv,51.505,31.285,0
28-Mar-22,Explosions/Remote violence,Ukraine,Stepanivka,46.694,32.581,0
28-Mar-22,Violence against civilians,Ukraine,Melitopol,46.849,35.365,0
28-Mar-22,Explosions/Remote violence,Ukraine,Stepanivka,46.694,32.581,0
28-Mar-22,Battles,Ukraine,Chernihiv,51.505,31.285,22
28-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,1
28-Mar-22,Battles,Ukraine,Brovary,50.518,30.807,0
28-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
29-Mar-22,Explosions/Remote violence,Ukraine,Nikopol,47.571,34.396,0
29-Mar-22,Explosions/Remote violence,Ukraine,Novomoskovsk,48.638,35.246,0
29-Mar-22,Explosions/Remote violence,Ukraine,Pavlohrad,48.534,35.871,0
29-Mar-22,Explosions/Remote violence,Ukraine,Rubizhne,49.012,38.38,0
29-Mar-22,Explosions/Remote violence,Ukraine,Starokostiantyniv,49.758,27.203,0
29-Mar-22,Explosions/Remote violence,Ukraine,Brovary,50.518,30.807,0
29-Mar-22,Explosions/Remote violence,Ukraine,Kreminna,49.05,38.218,0
29-Mar-22,Explosions/Remote violence,Ukraine,Lysychansk,48.905,38.435,0
29-Mar-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,0
29-Mar-22,Explosions/Remote violence,Ukraine,Severodonetsk,48.947,38.491,0
29-Mar-22,Explosions/Remote violence,Ukraine,Mykolaiv,46.967,32.018,36
29-Mar-22,Strategic developments,Ukraine,Lutsk,50.759,25.342,0
29-Mar-22,Violence against civilians,Ukraine,Rozivka,47.385,37.068,0
29-Mar-22,Explosions/Remote violence,Ukraine,Vuhledar,47.779,37.248,0
29-Mar-22,Explosions/Remote violence,Ukraine,Novoselivka,47.403,37.733,0
29-Mar-22,Explosions/Remote violence,Ukraine,Ocheretino,48.244,37.61,0
29-Mar-22,Explosions/Remote violence,Ukraine,Marinka,47.943,37.505,0
29-Mar-22,Strategic developments,Ukraine,Mariupol,47.13,37.571,0
29-Mar-22,Strategic developments,Ukraine,Huliaipole,47.664,36.256,0
29-Mar-22,Explosions/Remote violence,Ukraine,Nizhyn,51.048,31.887,1
29-Mar-22,Explosions/Remote violence,Ukraine,Zalizne,48.372,37.888,0
29-Mar-22,Strategic developments,Ukraine,Melitopol,46.849,35.365,0
29-Mar-22,Explosions/Remote violence,Ukraine,Krasnohorivka,48.006,37.51,0
29-Mar-22,Strategic developments,Ukraine,Polohy,47.484,36.254,0
29-Mar-22,Battles,Ukraine,Izium,49.209,37.248,0
29-Mar-22,Explosions/Remote violence,Ukraine,Volnovakha,47.601,37.497,0
29-Mar-22,Strategic developments,Ukraine,Enerhodar,47.499,34.657,0
29-Mar-22,Strategic developments,Ukraine,Orikhiv,47.567,35.786,0
29-Mar-22,Violence against civilians,Ukraine,Mylove,47.069,33.629,0
29-Mar-22,Strategic developments,Ukraine,Berdiansk,46.759,36.785,0
29-Mar-22,Strategic developments,Ukraine,Vasylivka,47.437,35.274,0
29-Mar-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
29-Mar-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
29-Mar-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
29-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Kyivskyi,47.986,37.862,0
29-Mar-22,Explosions/Remote violence,Ukraine,Mykhaylivka,48.244,37.975,0
29-Mar-22,Explosions/Remote violence,Ukraine,Elenovka,47.83,37.647,0
29-Mar-22,Explosions/Remote violence,Ukraine,Kashtanove,48.121,37.831,0
29-Mar-22,Explosions/Remote violence,Ukraine,Shakhta Trudovskaya,47.951,37.549,0
29-Mar-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
29-Mar-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
29-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Donetsk Airport,48.071,37.741,0
29-Mar-22,Battles,Ukraine,Molochnyi,48.354,38.249,0
29-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
29-Mar-22,Battles,Ukraine,Zabuyannya,50.562,29.641,0
29-Mar-22,Battles,Ukraine,Horinka,50.559,30.316,0
29-Mar-22,Battles,Ukraine,Moshchun,50.606,30.308,0
29-Mar-22,Battles,Ukraine,Nalyvaikivka,50.484,29.712,0
29-Mar-22,Battles,Ukraine,Tykhotske,49.081,37.361,0
29-Mar-22,Explosions/Remote violence,Ukraine,Toretsk,48.393,37.845,0
29-Mar-22,Battles,Ukraine,Kamyanka,49.125,37.301,0
29-Mar-22,Battles,Ukraine,Romanivka,50.489,30.259,0
29-Mar-22,Battles,Ukraine,Shpytky,50.414,30.119,0
29-Mar-22,Battles,Ukraine,Petrushky,50.421,30.166,0
29-Mar-22,Explosions/Remote violence,Ukraine,Barvinkove,48.903,37.019,0
29-Mar-22,Battles,Ukraine,Lichanka,50.408,30.094,0
29-Mar-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
29-Mar-22,Explosions/Remote violence,Ukraine,Zolote-4,48.679,38.514,0
29-Mar-22,Battles,Ukraine,Nova Buda,50.67,28.976,0
29-Mar-22,Battles,Ukraine,Mariupol,47.13,37.571,0
29-Mar-22,Battles,Ukraine,Lyubovychi,50.797,29.423,0
29-Mar-22,Explosions/Remote violence,Ukraine,Voyevodivka,48.98,38.444,0
29-Mar-22,Explosions/Remote violence,Ukraine,Novhorodske,48.332,37.837,0
29-Mar-22,Battles,Ukraine,Sukha Kamyanka,49.089,37.347,0
29-Mar-22,Explosions/Remote violence,Ukraine,Korosten,50.959,28.638,0
29-Mar-22,Strategic developments,Ukraine,Lviv,49.841,24.03,0
29-Mar-22,Battles,Ukraine,Kherson,46.656,32.618,0
29-Mar-22,Violence against civilians,Ukraine,Novi Borovychi,51.939,31.868,0
29-Mar-22,Explosions/Remote violence,Ukraine,Huliaipole,47.664,36.256,0
29-Mar-22,Explosions/Remote violence,Ukraine,Orikhiv,47.567,35.786,0
29-Mar-22,Explosions/Remote violence,Ukraine,Davydiv Brid,47.241,33.193,2
29-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
29-Mar-22,Battles,Ukraine,Izium,49.209,37.248,0
29-Mar-22,Battles,Ukraine,Buzova,50.416,30.041,0
29-Mar-22,Battles,Ukraine,Irpin,50.522,30.251,0
29-Mar-22,Battles,Ukraine,Kapitanivka,50.44,30.204,0
29-Mar-22,Battles,Ukraine,Kopyliv,50.408,29.895,0
29-Mar-22,Battles,Ukraine,Makariv,50.464,29.811,0
29-Mar-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
29-Mar-22,Battles,Ukraine,Maydanivka,50.907,28.875,0
30-Mar-22,Explosions/Remote violence,Ukraine,Chernihiv,51.505,31.285,0
30-Mar-22,Battles,Ukraine,Terny,49.097,37.963,0
30-Mar-22,Explosions/Remote violence,Ukraine,Izium,49.209,37.248,2
30-Mar-22,Explosions/Remote violence,Ukraine,Luhansk,48.567,39.317,1
30-Mar-22,Explosions/Remote violence,Ukraine,Kukhari,50.818,29.59,0
30-Mar-22,Explosions/Remote violence,Ukraine,Novoivanivka,48.746,38.467,0
30-Mar-22,Explosions/Remote violence,Ukraine,Chuhuiv,49.836,36.688,2
30-Mar-22,Strategic developments,Ukraine,Mariupol,47.13,37.571,0
30-Mar-22,Explosions/Remote violence,Ukraine,Bucha,50.544,30.212,0
30-Mar-22,Explosions/Remote violence,Ukraine,Beryslav,46.842,33.428,0
30-Mar-22,Explosions/Remote violence,Ukraine,Dmytrivka,50.46,30.176,0
30-Mar-22,Strategic developments,Ukraine,Huliaipole,47.664,36.256,0
30-Mar-22,Explosions/Remote violence,Ukraine,Dnipro,48.459,35.039,0
30-Mar-22,Explosions/Remote violence,Ukraine,Mykilske,47.751,37.299,0
30-Mar-22,Explosions/Remote violence,Ukraine,Novomykhaylivka,47.854,37.484,0
30-Mar-22,Strategic developments,Ukraine,Enerhodar,47.499,34.657,0
30-Mar-22,Strategic developments,Ukraine,Melitopol,46.849,35.365,0
30-Mar-22,Strategic developments,Ukraine,Vasylivka,47.437,35.274,0
30-Mar-22,Strategic developments,Ukraine,Orikhiv,47.567,35.786,0
30-Mar-22,Explosions/Remote violence,Ukraine,Orikhiv,47.567,35.786,0
30-Mar-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
30-Mar-22,Strategic developments,Ukraine,Polohy,47.484,36.254,0
30-Mar-22,Explosions/Remote violence,Ukraine,Makariv,50.464,29.811,0
30-Mar-22,Explosions/Remote violence,Ukraine,Krasnohorivka,48.006,37.51,0
30-Mar-22,Explosions/Remote violence,Ukraine,Khmelnytskyi,49.413,26.998,0
30-Mar-22,Explosions/Remote violence,Ukraine,Marinka,47.943,37.505,0
30-Mar-22,Explosions/Remote violence,Ukraine,Lysychansk,48.905,38.435,1
30-Mar-22,Explosions/Remote violence,Ukraine,Kakhovka,46.814,33.487,0
30-Mar-22,Violence against civilians,Ukraine,Mylove,47.069,33.629,0
