conflict,crossing,crossing_country,duration,duration_text,mode,crossing_lat,crossing_lon,conflict_lat,conflict_lon
Luhansk,Vynohradivka - Vulcanesti,Moldova,67868,18 hours 51 mins,driving,45.6975698575698,28.5011048032693,48.6,39.3
Luhansk,Maiaky - Udobne-Palanka,Moldova,62418,17 hours 20 mins,driving,46.3845441486797,30.0874046179872,48.6,39.3
Luhansk,Basarabiaska,Moldova,63947,17 hours 46 mins,driving,46.321406048852,28.9966357057719,48.6,39.3
Luhansk,Novi Troiany - Ceadir-Lunga,Moldova,72263,20 hours 4 mins,driving,45.98123168,28.84332629,48.6,39.3
Luhansk,Yampil - Soroca,Moldova,57262,15 hours 54 mins,driving,48.23847792,28.298352571968,48.6,39.3
Luhansk,Platonove - Hoianul Nou,Moldova,54693,15 hours 12 mins,driving,47.4035177980076,29.3299989816095,48.6,39.3
Luhansk,Bolhan - Khristova,Moldova,56448,15 hours 41 mins,driving,48.1345599996641,28.740979999872,48.6,39.3
Kramatorsk,Sokyriany - Oknytsia,Moldova,52470,14 hours 35 mins,driving,48.4393941383826,27.4628582013793,48.7,37.6
Kramatorsk,Mohyliv-Podilskyi - Otach,Moldova,47611,13 hours 14 mins,driving,48.4448585627389,27.7913514087357,48.7,37.6
Kramatorsk,Kuchurhan - Pervomaisk,Moldova,46835,13 hours 1 min,driving,46.7372122988371,29.9744340074737,48.7,37.6
Kramatorsk,Vynohradivka - Vulcanesti,Moldova,57464,15 hours 58 mins,driving,45.6975698575698,28.5011048032693,48.7,37.6
Kramatorsk,Maiaky - Udobne-Palanka,Moldova,52014,14 hours 27 mins,driving,46.3845441486797,30.0874046179872,48.7,37.6
Kramatorsk,Basarabiaska,Moldova,53543,14 hours 52 mins,driving,46.321406048852,28.9966357057719,48.7,37.6
Kramatorsk,Novi Troiany - Ceadir-Lunga,Moldova,61859,17 hours 11 mins,driving,45.98123168,28.84332629,48.7,37.6
Kramatorsk,Yampil - Soroca,Moldova,46857,13 hours 1 min,driving,48.23847792,28.298352571968,48.7,37.6
Kramatorsk,Platonove - Hoianul Nou,Moldova,44289,12 hours 18 mins,driving,47.4035177980076,29.3299989816095,48.7,37.6
Kramatorsk,Bolhan - Khristova,Moldova,46044,12 hours 47 mins,driving,48.1345599996641,28.740979999872,48.7,37.6
Schastia,Sokyriany - Oknytsia,Moldova,64024,17 hours 47 mins,driving,48.4393941383826,27.4628582013793,48.7,39.2
Schastia,Mohyliv-Podilskyi - Otach,Moldova,59165,16 hours 26 mins,driving,48.4448585627389,27.7913514087357,48.7,39.2
Schastia,Kuchurhan - Pervomaisk,Moldova,58389,16 hours 13 mins,driving,46.7372122988371,29.9744340074737,48.7,39.2
Schastia,Vynohradivka - Vulcanesti,Moldova,69018,19 hours 10 mins,driving,45.6975698575698,28.5011048032693,48.7,39.2
Schastia,Maiaky - Udobne-Palanka,Moldova,63568,17 hours 39 mins,driving,46.3845441486797,30.0874046179872,48.7,39.2
Schastia,Basarabiaska,Moldova,65097,18 hours 5 mins,driving,46.321406048852,28.9966357057719,48.7,39.2
Schastia,Novi Troiany - Ceadir-Lunga,Moldova,73413,20 hours 24 mins,driving,45.98123168,28.84332629,48.7,39.2
Schastia,Yampil - Soroca,Moldova,58411,16 hours 14 mins,driving,48.23847792,28.298352571968,48.7,39.2
Schastia,Platonove - Hoianul Nou,Moldova,55843,15 hours 31 mins,driving,47.4035177980076,29.3299989816095,48.7,39.2
Schastia,Bolhan - Khristova,Moldova,57598,16 hours 0 mins,driving,48.1345599996641,28.740979999872,48.7,39.2
Volnovakha,Oleksiivka - Vadul Turkului,Moldova,47573,13 hours 13 mins,driving,47.9613199997553,28.9251199997751,47.6,37.5
Volnovakha,Tymkove - Broshten,Moldova,47035,13 hours 4 mins,driving,47.8790599997986,29.2739499995915,47.6,37.5
Volnovakha,Yosypivka-Kolosove,Moldova,46359,12 hours 53 mins,driving,47.346089999079,29.5851299994277,47.6,37.5
Volnovakha,Reni - Dzhiurdzhiulesht,Moldova,61679,17 hours 8 mins,driving,45.4816299990604,28.2267799991426,47.6,37.5
Volnovakha,Diakove - Halmeu,Romania,77653,21 hours 34 mins,driving,48.0001942688208,23.002530228314,47.6,37.5
Volnovakha,Solotvyno-Sihetu Marmatsiiei,Romania,74882,20 hours 48 mins,driving,47.940601987896,23.8781014459885,47.6,37.5
Volnovakha,Porubne - Siret,Romania,61512,17 hours 5 mins,driving,47.9889804990189,26.0600757026769,47.6,37.5
Volnovakha,Orlivka - Isaceea,Romania,61708,17 hours 8 mins,driving,45.29415433,28.45765853,47.6,37.5
Volnovakha,Uzhhorod - Vyshnie-Niemetske,Slovakia,76652,21 hours 18 mins,driving,48.6555219632231,22.2659826188978,47.6,37.5
Volnovakha,Malyi Bereznyi - Ubl'a,Slovakia,75493,20 hours 58 mins,driving,48.8852048505616,22.4206249175739,47.6,37.5
Zaporizhia,Oleksiivka - Vadul Turkului,Moldova,35541,9 hours 52 mins,driving,47.9613199997553,28.9251199997751,47.8,35.2
Zaporizhia,Tymkove - Broshten,Moldova,35002,9 hours 43 mins,driving,47.8790599997986,29.2739499995915,47.8,35.2
Zaporizhia,Yosypivka-Kolosove,Moldova,34326,9 hours 32 mins,driving,47.346089999079,29.5851299994277,47.8,35.2
Zaporizhia,Reni - Dzhiurdzhiulesht,Moldova,49646,13 hours 47 mins,driving,45.4816299990604,28.2267799991426,47.8,35.2
Zaporizhia,Diakove - Halmeu,Romania,65620,18 hours 14 mins,driving,48.0001942688208,23.002530228314,47.8,35.2
Zaporizhia,Solotvyno-Sihetu Marmatsiiei,Romania,62849,17 hours 27 mins,driving,47.940601987896,23.8781014459885,47.8,35.2
Zaporizhia,Porubne - Siret,Romania,49479,13 hours 45 mins,driving,47.9889804990189,26.0600757026769,47.8,35.2
Zaporizhia,Orlivka - Isaceea,Romania,49675,13 hours 48 mins,driving,45.29415433,28.45765853,47.8,35.2
Zaporizhia,Uzhhorod - Vyshnie-Niemetske,Slovakia,64619,17 hours 57 mins,driving,48.6555219632231,22.2659826188978,47.8,35.2
Zaporizhia,Malyi Bereznyi - Ubl'a,Slovakia,63461,17 hours 38 mins,driving,48.8852048505616,22.4206249175739,47.8,35.2
Kurakhove,Oleksiivka - Vadul Turkului,Moldova,44366,12 hours 19 mins,driving,47.9613199997553,28.9251199997751,48.0,37.3
Kurakhove,Tymkove - Broshten,Moldova,43827,12 hours 10 mins,driving,47.8790599997986,29.2739499995915,48.0,37.3
Kurakhove,Yosypivka-Kolosove,Moldova,43151,11 hours 59 mins,driving,47.346089999079,29.5851299994277,48.0,37.3
Kurakhove,Reni - Dzhiurdzhiulesht,Moldova,58471,16 hours 15 mins,driving,45.4816299990604,28.2267799991426,48.0,37.3
Kurakhove,Diakove - Halmeu,Romania,74445,20 hours 41 mins,driving,48.0001942688208,23.002530228314,48.0,37.3
Kurakhove,Solotvyno-Sihetu Marmatsiiei,Romania,71674,19 hours 55 mins,driving,47.940601987896,23.8781014459885,48.0,37.3
Kurakhove,Porubne - Siret,Romania,58304,16 hours 12 mins,driving,47.9889804990189,26.0600757026769,48.0,37.3
Kurakhove,Orlivka - Isaceea,Romania,58500,16 hours 15 mins,driving,45.29415433,28.45765853,48.0,37.3
Kurakhove,Uzhhorod - Vyshnie-Niemetske,Slovakia,73444,20 hours 24 mins,driving,48.6555219632231,22.2659826188978,48.0,37.3
Kurakhove,Malyi Bereznyi - Ubl'a,Slovakia,69489,19 hours 18 mins,driving,48.8852048505616,22.4206249175739,48.0,37.3
Donetsk,Oleksiivka - Vadul Turkului,Moldova,47506,13 hours 12 mins,driving,47.9613199997553,28.9251199997751,48.0,37.8
Donetsk,Tymkove - Broshten,Moldova,46967,13 hours 3 mins,driving,47.8790599997986,29.2739499995915,48.0,37.8
Donetsk,Yosypivka-Kolosove,Moldova,46291,12 hours 52 mins,driving,47.346089999079,29.5851299994277,48.0,37.8
Donetsk,Reni - Dzhiurdzhiulesht,Moldova,61611,17 hours 7 mins,driving,45.4816299990604,28.2267799991426,48.0,37.8
Donetsk,Diakove - Halmeu,Romania,77585,21 hours 33 mins,driving,48.0001942688208,23.002530228314,48.0,37.8
Donetsk,Solotvyno-Sihetu Marmatsiiei,Romania,74814,20 hours 47 mins,driving,47.940601987896,23.8781014459885,48.0,37.8
Donetsk,Porubne - Siret,Romania,61444,17 hours 4 mins,driving,47.9889804990189,26.0600757026769,48.0,37.8
Donetsk,Orlivka - Isaceea,Romania,61640,17 hours 7 mins,driving,45.29415433,28.45765853,48.0,37.8
Donetsk,Uzhhorod - Vyshnie-Niemetske,Slovakia,76584,21 hours 16 mins,driving,48.6555219632231,22.2659826188978,48.0,37.8
Donetsk,Malyi Bereznyi - Ubl'a,Slovakia,72629,20 hours 10 mins,driving,48.8852048505616,22.4206249175739,48.0,37.8
Novobakhmutivka,Oleksiivka - Vadul Turkului,Moldova,46053,12 hours 48 mins,driving,47.9613199997553,28.9251199997751,48.2,37.8
Novobakhmutivka,Tymkove - Broshten,Moldova,45514,12 hours 39 mins,driving,47.8790599997986,29.2739499995915,48.2,37.8
Novobakhmutivka,Yosypivka-Kolosove,Moldova,44838,12 hours 27 mins,driving,47.346089999079,29.5851299994277,48.2,37.8
Novobakhmutivka,Reni - Dzhiurdzhiulesht,Moldova,60159,16 hours 43 mins,driving,45.4816299990604,28.2267799991426,48.2,37.8
Novobakhmutivka,Diakove - Halmeu,Romania,76132,21 hours 9 mins,driving,48.0001942688208,23.002530228314,48.2,37.8
Novobakhmutivka,Solotvyno-Sihetu Marmatsiiei,Romania,73361,20 hours 23 mins,driving,47.940601987896,23.8781014459885,48.2,37.8
Novobakhmutivka,Porubne - Siret,Romania,59991,16 hours 40 mins,driving,47.9889804990189,26.0600757026769,48.2,37.8
Novobakhmutivka,Orlivka - Isaceea,Romania,60187,16 hours 43 mins,driving,45.29415433,28.45765853,48.2,37.8
Novobakhmutivka,Uzhhorod - Vyshnie-Niemetske,Slovakia,75131,20 hours 52 mins,driving,48.6555219632231,22.2659826188978,48.2,37.8
Novobakhmutivka,Malyi Bereznyi - Ubl'a,Slovakia,71176,19 hours 46 mins,driving,48.8852048505616,22.4206249175739,48.2,37.8
Popasna,Oleksiivka - Vadul Turkului,Moldova,49651,13 hours 48 mins,driving,47.9613199997553,28.9251199997751,48.6,38.4
Popasna,Tymkove - Broshten,Moldova,49112,13 hours 39 mins,driving,47.8790599997986,29.2739499995915,48.6,38.4
Popasna,Yosypivka-Kolosove,Moldova,48436,13 hours 27 mins,driving,47.346089999079,29.5851299994277,48.6,38.4
Popasna,Reni - Dzhiurdzhiulesht,Moldova,63757,17 hours 43 mins,driving,45.4816299990604,28.2267799991426,48.6,38.4
Popasna,Diakove - Halmeu,Romania,73836,20 hours 31 mins,driving,48.0001942688208,23.002530228314,48.6,38.4
Popasna,Solotvyno-Sihetu Marmatsiiei,Romania,76959,21 hours 23 mins,driving,47.940601987896,23.8781014459885,48.6,38.4
Popasna,Porubne - Siret,Romania,63589,17 hours 40 mins,driving,47.9889804990189,26.0600757026769,48.6,38.4
Popasna,Orlivka - Isaceea,Romania,63785,17 hours 43 mins,driving,45.29415433,28.45765853,48.6,38.4
Popasna,Uzhhorod - Vyshnie-Niemetske,Slovakia,72062,20 hours 1 min,driving,48.6555219632231,22.2659826188978,48.6,38.4
Popasna,Malyi Bereznyi - Ubl'a,Slovakia,70327,19 hours 32 mins,driving,48.8852048505616,22.4206249175739,48.6,38.4
Pervomaisk,Oleksiivka - Vadul Turkului,Moldova,53663,14 hours 54 mins,driving,47.9613199997553,28.9251199997751,48.6,38.5
Pervomaisk,Tymkove - Broshten,Moldova,53124,14 hours 45 mins,driving,47.8790599997986,29.2739499995915,48.6,38.5
Pervomaisk,Yosypivka-Kolosove,Moldova,52448,14 hours 34 mins,driving,47.346089999079,29.5851299994277,48.6,38.5
Pervomaisk,Reni - Dzhiurdzhiulesht,Moldova,67769,18 hours 49 mins,driving,45.4816299990604,28.2267799991426,48.6,38.5
Pervomaisk,Diakove - Halmeu,Romania,77615,21 hours 34 mins,driving,48.0001942688208,23.002530228314,48.6,38.5
Pervomaisk,Solotvyno-Sihetu Marmatsiiei,Romania,78775,21 hours 53 mins,driving,47.940601987896,23.8781014459885,48.6,38.5
Pervomaisk,Porubne - Siret,Romania,65405,18 hours 10 mins,driving,47.9889804990189,26.0600757026769,48.6,38.5
Pervomaisk,Orlivka - Isaceea,Romania,67797,18 hours 50 mins,driving,45.29415433,28.45765853,48.6,38.5
Pervomaisk,Uzhhorod - Vyshnie-Niemetske,Slovakia,75842,21 hours 4 mins,driving,48.6555219632231,22.2659826188978,48.6,38.5
Pervomaisk,Malyi Bereznyi - Ubl'a,Slovakia,74106,20 hours 35 mins,driving,48.8852048505616,22.4206249175739,48.6,38.5
Luhansk,Oleksiivka - Vadul Turkului,Moldova,56853,15 hours 48 mins,driving,47.9613199997553,28.9251199997751,48.6,39.3
Luhansk,Tymkove - Broshten,Moldova,56314,15 hours 39 mins,driving,47.8790599997986,29.2739499995915,48.6,39.3
Luhansk,Yosypivka-Kolosove,Moldova,55638,15 hours 27 mins,driving,47.346089999079,29.5851299994277,48.6,39.3
Luhansk,Reni - Dzhiurdzhiulesht,Moldova,70958,19 hours 43 mins,driving,45.4816299990604,28.2267799991426,48.6,39.3
Luhansk,Diakove - Halmeu,Romania,79785,22 hours 10 mins,driving,48.0001942688208,23.002530228314,48.6,39.3
Luhansk,Solotvyno-Sihetu Marmatsiiei,Romania,80945,22 hours 29 mins,driving,47.940601987896,23.8781014459885,48.6,39.3
Luhansk,Porubne - Siret,Romania,67575,18 hours 46 mins,driving,47.9889804990189,26.0600757026769,48.6,39.3
Luhansk,Orlivka - Isaceea,Romania,70987,19 hours 43 mins,driving,45.29415433,28.45765853,48.6,39.3
Luhansk,Uzhhorod - Vyshnie-Niemetske,Slovakia,78012,21 hours 40 mins,driving,48.6555219632231,22.2659826188978,48.6,39.3
Luhansk,Malyi Bereznyi - Ubl'a,Slovakia,76276,21 hours 11 mins,driving,48.8852048505616,22.4206249175739,48.6,39.3
Kramatorsk,Oleksiivka - Vadul Turkului,Moldova,46448,12 hours 54 mins,driving,47.9613199997553,28.9251199997751,48.7,37.6
Kramatorsk,Tymkove - Broshten,Moldova,45910,12 hours 45 mins,driving,47.8790599997986,29.2739499995915,48.7,37.6
Kramatorsk,Yosypivka-Kolosove,Moldova,45234,12 hours 34 mins,driving,47.346089999079,29.5851299994277,48.7,37.6
Kramatorsk,Reni - Dzhiurdzhiulesht,Moldova,60554,16 hours 49 mins,driving,45.4816299990604,28.2267799991426,48.7,37.6
Kramatorsk,Diakove - Halmeu,Romania,71931,19 hours 59 mins,driving,48.0001942688208,23.002530228314,48.7,37.6
Kramatorsk,Solotvyno-Sihetu Marmatsiiei,Romania,73757,20 hours 29 mins,driving,47.940601987896,23.8781014459885,48.7,37.6
Kramatorsk,Porubne - Siret,Romania,60387,16 hours 46 mins,driving,47.9889804990189,26.0600757026769,48.7,37.6
Kramatorsk,Orlivka - Isaceea,Romania,60583,16 hours 50 mins,driving,45.29415433,28.45765853,48.7,37.6
Kramatorsk,Uzhhorod - Vyshnie-Niemetske,Slovakia,70157,19 hours 29 mins,driving,48.6555219632231,22.2659826188978,48.7,37.6
Kramatorsk,Malyi Bereznyi - Ubl'a,Slovakia,68422,19 hours 0 mins,driving,48.8852048505616,22.4206249175739,48.7,37.6
Schastia,Oleksiivka - Vadul Turkului,Moldova,58002,16 hours 7 mins,driving,47.9613199997553,28.9251199997751,48.7,39.2
Schastia,Tymkove - Broshten,Moldova,57464,15 hours 58 mins,driving,47.8790599997986,29.2739499995915,48.7,39.2
Schastia,Yosypivka-Kolosove,Moldova,56787,15 hours 46 mins,driving,47.346089999079,29.5851299994277,48.7,39.2
Schastia,Reni - Dzhiurdzhiulesht,Moldova,72108,20 hours 2 mins,driving,45.4816299990604,28.2267799991426,48.7,39.2
Schastia,Diakove - Halmeu,Romania,80410,22 hours 20 mins,driving,48.0001942688208,23.002530228314,48.7,39.2
Schastia,Solotvyno-Sihetu Marmatsiiei,Romania,81569,22 hours 39 mins,driving,47.940601987896,23.8781014459885,48.7,39.2
Schastia,Porubne - Siret,Romania,68199,18 hours 57 mins,driving,47.9889804990189,26.0600757026769,48.7,39.2
Schastia,Orlivka - Isaceea,Romania,72137,20 hours 2 mins,driving,45.29415433,28.45765853,48.7,39.2
Schastia,Uzhhorod - Vyshnie-Niemetske,Slovakia,78636,21 hours 51 mins,driving,48.6555219632231,22.2659826188978,48.7,39.2
Schastia,Malyi Bereznyi - Ubl'a,Slovakia,76901,21 hours 22 mins,driving,48.8852048505616,22.4206249175739,48.7,39.2
Volnovakha,Mali Selmentsi - Velke Slementse,Slovakia,77038,21 hours 24 mins,driving,48.5111185,22.1540507,47.6,37.5
Volnovakha,Dzvinkove - Lonia,Hungary,77034,21 hours 24 mins,driving,48.3184269911071,22.3182114184201,47.6,37.5
Volnovakha,Chop (Tysa) - Zakhon,Hungary,76655,21 hours 18 mins,driving,48.4185936858801,22.1700658067502,47.6,37.5
Volnovakha,Vylok - Tisabech,Hungary,76695,21 hours 18 mins,driving,48.0939109785249,22.8351653019022,47.6,37.5
Volnovakha,Luzhanka - Berehshuran,Hungary,78333,21 hours 46 mins,driving,48.1667515646224,22.5740486123416,47.6,37.5
Volnovakha,Kosyno - Barabás,Hungary,76787,21 hours 20 mins,driving,48.2461552746629,22.4457735462061,47.6,37.5
Volnovakha,Vilcha - Oleksandrivka,Belarus,45391,12 hours 37 mins,driving,51.3756116,29.4093392,47.6,37.5
Volnovakha,Vystupovychi - Nova Rudnia,Belarus,49245,13 hours 41 mins,driving,51.6234756,29.0846322,47.6,37.5
Volnovakha,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,50907,14 hours 8 mins,driving,51.5386948,27.846827,47.6,37.5
Volnovakha,Novi Yarylovychi - Nova Huta,Belarus,46138,12 hours 49 mins,driving,52.074702,30.969933,47.6,37.5
Zaporizhia,Mali Selmentsi - Velke Slementse,Slovakia,65005,18 hours 3 mins,driving,48.5111185,22.1540507,47.8,35.2
Zaporizhia,Dzvinkove - Lonia,Hungary,65001,18 hours 3 mins,driving,48.3184269911071,22.3182114184201,47.8,35.2
Zaporizhia,Chop (Tysa) - Zakhon,Hungary,64622,17 hours 57 mins,driving,48.4185936858801,22.1700658067502,47.8,35.2
Zaporizhia,Vylok - Tisabech,Hungary,64662,17 hours 58 mins,driving,48.0939109785249,22.8351653019022,47.8,35.2
Zaporizhia,Luzhanka - Berehshuran,Hungary,66300,18 hours 25 mins,driving,48.1667515646224,22.5740486123416,47.8,35.2
Zaporizhia,Kosyno - Barabás,Hungary,64754,17 hours 59 mins,driving,48.2461552746629,22.4457735462061,47.8,35.2
Zaporizhia,Vilcha - Oleksandrivka,Belarus,34946,9 hours 42 mins,driving,51.3756116,29.4093392,47.8,35.2
Zaporizhia,Vystupovychi - Nova Rudnia,Belarus,38800,10 hours 47 mins,driving,51.6234756,29.0846322,47.8,35.2
Zaporizhia,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,40462,11 hours 14 mins,driving,51.5386948,27.846827,47.8,35.2
Zaporizhia,Novi Yarylovychi - Nova Huta,Belarus,35693,9 hours 55 mins,driving,52.074702,30.969933,47.8,35.2
Kurakhove,Mali Selmentsi - Velke Slementse,Slovakia,73830,20 hours 31 mins,driving,48.5111185,22.1540507,48.0,37.3
Kurakhove,Dzvinkove - Lonia,Hungary,73826,20 hours 30 mins,driving,48.3184269911071,22.3182114184201,48.0,37.3
Kurakhove,Chop (Tysa) - Zakhon,Hungary,73447,20 hours 24 mins,driving,48.4185936858801,22.1700658067502,48.0,37.3
Kurakhove,Vylok - Tisabech,Hungary,73487,20 hours 25 mins,driving,48.0939109785249,22.8351653019022,48.0,37.3
Kurakhove,Luzhanka - Berehshuran,Hungary,75125,20 hours 52 mins,driving,48.1667515646224,22.5740486123416,48.0,37.3
Kurakhove,Kosyno - Barabás,Hungary,73579,20 hours 26 mins,driving,48.2461552746629,22.4457735462061,48.0,37.3
Kurakhove,Vilcha - Oleksandrivka,Belarus,40773,11 hours 20 mins,driving,51.3756116,29.4093392,48.0,37.3
Kurakhove,Vystupovychi - Nova Rudnia,Belarus,44627,12 hours 24 mins,driving,51.6234756,29.0846322,48.0,37.3
Kurakhove,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,46288,12 hours 51 mins,driving,51.5386948,27.846827,48.0,37.3
Kurakhove,Novi Yarylovychi - Nova Huta,Belarus,41519,11 hours 32 mins,driving,52.074702,30.969933,48.0,37.3
Donetsk,Mali Selmentsi - Velke Slementse,Slovakia,76970,21 hours 23 mins,driving,48.5111185,22.1540507,48.0,37.8
Donetsk,Dzvinkove - Lonia,Hungary,76966,21 hours 23 mins,driving,48.3184269911071,22.3182114184201,48.0,37.8
Donetsk,Chop (Tysa) - Zakhon,Hungary,76587,21 hours 16 mins,driving,48.4185936858801,22.1700658067502,48.0,37.8
Donetsk,Vylok - Tisabech,Hungary,76627,21 hours 17 mins,driving,48.0939109785249,22.8351653019022,48.0,37.8
Donetsk,Luzhanka - Berehshuran,Hungary,78265,21 hours 44 mins,driving,48.1667515646224,22.5740486123416,48.0,37.8
Donetsk,Kosyno - Barabás,Hungary,76719,21 hours 19 mins,driving,48.2461552746629,22.4457735462061,48.0,37.8
Donetsk,Vilcha - Oleksandrivka,Belarus,43913,12 hours 12 mins,driving,51.3756116,29.4093392,48.0,37.8
Donetsk,Vystupovychi - Nova Rudnia,Belarus,47767,13 hours 16 mins,driving,51.6234756,29.0846322,48.0,37.8
Donetsk,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,49428,13 hours 44 mins,driving,51.5386948,27.846827,48.0,37.8
Donetsk,Novi Yarylovychi - Nova Huta,Belarus,44659,12 hours 24 mins,driving,52.074702,30.969933,48.0,37.8
Novobakhmutivka,Mali Selmentsi - Velke Slementse,Slovakia,75517,20 hours 59 mins,driving,48.5111185,22.1540507,48.2,37.8
Novobakhmutivka,Dzvinkove - Lonia,Hungary,75513,20 hours 59 mins,driving,48.3184269911071,22.3182114184201,48.2,37.8
Novobakhmutivka,Chop (Tysa) - Zakhon,Hungary,75134,20 hours 52 mins,driving,48.4185936858801,22.1700658067502,48.2,37.8
Novobakhmutivka,Vylok - Tisabech,Hungary,75174,20 hours 53 mins,driving,48.0939109785249,22.8351653019022,48.2,37.8
Novobakhmutivka,Luzhanka - Berehshuran,Hungary,76812,21 hours 20 mins,driving,48.1667515646224,22.5740486123416,48.2,37.8
Novobakhmutivka,Kosyno - Barabás,Hungary,75266,20 hours 54 mins,driving,48.2461552746629,22.4457735462061,48.2,37.8
Novobakhmutivka,Vilcha - Oleksandrivka,Belarus,42460,11 hours 48 mins,driving,51.3756116,29.4093392,48.2,37.8
Novobakhmutivka,Vystupovychi - Nova Rudnia,Belarus,46314,12 hours 52 mins,driving,51.6234756,29.0846322,48.2,37.8
Novobakhmutivka,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,47975,13 hours 20 mins,driving,51.5386948,27.846827,48.2,37.8
Novobakhmutivka,Novi Yarylovychi - Nova Huta,Belarus,43206,12 hours 0 mins,driving,52.074702,30.969933,48.2,37.8
Popasna,Mali Selmentsi - Velke Slementse,Slovakia,72449,20 hours 7 mins,driving,48.5111185,22.1540507,48.6,38.4
Popasna,Dzvinkove - Lonia,Hungary,72445,20 hours 7 mins,driving,48.3184269911071,22.3182114184201,48.6,38.4
Popasna,Chop (Tysa) - Zakhon,Hungary,72065,20 hours 1 min,driving,48.4185936858801,22.1700658067502,48.6,38.4
Popasna,Vylok - Tisabech,Hungary,72878,20 hours 15 mins,driving,48.0939109785249,22.8351653019022,48.6,38.4
Popasna,Luzhanka - Berehshuran,Hungary,73744,20 hours 29 mins,driving,48.1667515646224,22.5740486123416,48.6,38.4
Popasna,Kosyno - Barabás,Hungary,72198,20 hours 3 mins,driving,48.2461552746629,22.4457735462061,48.6,38.4
Popasna,Vilcha - Oleksandrivka,Belarus,41610,11 hours 34 mins,driving,51.3756116,29.4093392,48.6,38.4
Popasna,Vystupovychi - Nova Rudnia,Belarus,45465,12 hours 38 mins,driving,51.6234756,29.0846322,48.6,38.4
Popasna,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,47126,13 hours 5 mins,driving,51.5386948,27.846827,48.6,38.4
Popasna,Novi Yarylovychi - Nova Huta,Belarus,42357,11 hours 46 mins,driving,52.074702,30.969933,48.6,38.4
Pervomaisk,Mali Selmentsi - Velke Slementse,Slovakia,76228,21 hours 10 mins,driving,48.5111185,22.1540507,48.6,38.5
Pervomaisk,Dzvinkove - Lonia,Hungary,76225,21 hours 10 mins,driving,48.3184269911071,22.3182114184201,48.6,38.5
Pervomaisk,Chop (Tysa) - Zakhon,Hungary,75845,21 hours 4 mins,driving,48.4185936858801,22.1700658067502,48.6,38.5
Pervomaisk,Vylok - Tisabech,Hungary,76658,21 hours 18 mins,driving,48.0939109785249,22.8351653019022,48.6,38.5
Pervomaisk,Luzhanka - Berehshuran,Hungary,77523,21 hours 32 mins,driving,48.1667515646224,22.5740486123416,48.6,38.5
Pervomaisk,Kosyno - Barabás,Hungary,75978,21 hours 6 mins,driving,48.2461552746629,22.4457735462061,48.6,38.5
Pervomaisk,Vilcha - Oleksandrivka,Belarus,45390,12 hours 37 mins,driving,51.3756116,29.4093392,48.6,38.5
Pervomaisk,Vystupovychi - Nova Rudnia,Belarus,49244,13 hours 41 mins,driving,51.6234756,29.0846322,48.6,38.5
Pervomaisk,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,50906,14 hours 8 mins,driving,51.5386948,27.846827,48.6,38.5
Pervomaisk,Novi Yarylovychi - Nova Huta,Belarus,46137,12 hours 49 mins,driving,52.074702,30.969933,48.6,38.5
Luhansk,Mali Selmentsi - Velke Slementse,Slovakia,78398,21 hours 47 mins,driving,48.5111185,22.1540507,48.6,39.3
Luhansk,Dzvinkove - Lonia,Hungary,78395,21 hours 47 mins,driving,48.3184269911071,22.3182114184201,48.6,39.3
Luhansk,Chop (Tysa) - Zakhon,Hungary,78015,21 hours 40 mins,driving,48.4185936858801,22.1700658067502,48.6,39.3
Luhansk,Vylok - Tisabech,Hungary,78828,21 hours 54 mins,driving,48.0939109785249,22.8351653019022,48.6,39.3
Luhansk,Luzhanka - Berehshuran,Hungary,79693,22 hours 8 mins,driving,48.1667515646224,22.5740486123416,48.6,39.3
Luhansk,Kosyno - Barabás,Hungary,78147,21 hours 42 mins,driving,48.2461552746629,22.4457735462061,48.6,39.3
Luhansk,Vilcha - Oleksandrivka,Belarus,47560,13 hours 13 mins,driving,51.3756116,29.4093392,48.6,39.3
Luhansk,Vystupovychi - Nova Rudnia,Belarus,51414,14 hours 17 mins,driving,51.6234756,29.0846322,48.6,39.3
Luhansk,Maidan-Kopyshchanskyi - Hlushkevychi,Belarus,53075,14 hours 45 mins,driving,51.5386948,27.846827,48.6,39.3
Luhansk,Novi Yarylovychi - Nova Huta,Belarus,48306,13 hours 25 mins,driving,52.074702,30.969933,48.6,39.3
Kramatorsk,Mali Selmentsi - Velke Slementse,Slovakia,70544,19 hours 36 mins,driving,48.5111185,22.1540507,48.7,37.6
Kramatorsk,Dzvinkove - Lonia,Hungary,70540,19 hours 36 mins,driving,48.3184269911071,22.3182114184201,48.7,37.6
Kramatorsk,Chop (Tysa) - Zakhon,Hungary,70160,19 hours 29 mins,driving,48.4185936858801,22.1700658067502,48.7,37.6
Kramatorsk,Vylok - Tisabech,Hungary,70973,19 hours 43 mins,driving,48.0939109785249,22.8351653019022,48.7,37.6
Kramatorsk,Luzhanka - Berehshuran,Hungary,71839,19 hours 57 mins,driving,48.1667515646224,22.5740486123416,48.7,37.6
